FName=MIREILLE
LName=CAMBERLEIN
ID=CAMBEMI#50281
Exam.Date=21_03_2012
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 60 Left Marker Time=0.134000 Right Marker Time=0.920000 ES Time=0.602000
Num Frames:  Knots:
        56       27
-18.55,  119.20,-20.67,  116.33,-22.83,  113.51,-25.09,  110.79,-27.42,  108.18,-29.77,  105.61,-32.00,  102.92,-33.97,  99.99,-35.55,  96.79,-36.66,  93.36,-37.27,  89.83,-37.45,  86.32,-37.34,  82.94,-37.15,  79.75,-36.96,  76.72,-36.76,  73.74,-36.48,  70.72,-36.05,  67.65,-35.40,  64.53,-34.50,  61.38,-33.35,  58.26,-31.98,  55.21,-30.48,  52.24,-28.89,  49.33,-27.28,  46.46,-25.67,  43.61,-24.07,  40.77,
-18.39,  119.61,-20.52,  116.68,-22.69,  113.81,-24.94,  111.04,-27.29,  108.38,-29.64,  105.77,-31.88,  103.07,-33.86,  100.14,-35.44,  96.95,-36.55,  93.55,-37.17,  90.05,-37.36,  86.58,-37.27,  83.23,-37.07,  80.07,-36.89,  77.08,-36.72,  74.13,-36.48,  71.14,-36.09,  68.08,-35.49,  64.94,-34.63,  61.78,-33.52,  58.63,-32.19,  55.55,-30.70,  52.54,-29.13,  49.60,-27.52,  46.70,-25.91,  43.82,-24.31,  40.94,
-17.99,  120.04,-20.14,  117.07,-22.33,  114.14,-24.60,  111.31,-26.94,  108.60,-29.30,  105.96,-31.54,  103.25,-33.52,  100.33,-35.10,  97.16,-36.22,  93.79,-36.86,  90.33,-37.08,  86.89,-37.00,  83.54,-36.80,  80.38,-36.63,  77.39,-36.49,  74.45,-36.30,  71.47,-35.97,  68.39,-35.41,  65.23,-34.60,  62.04,-33.53,  58.86,-32.24,  55.75,-30.79,  52.71,-29.25,  49.74,-27.67,  46.80,-26.10,  43.89,-24.55,  40.97,
-17.73,  120.55,-19.89,  117.57,-22.08,  114.64,-24.32,  111.79,-26.62,  109.06,-28.94,  106.40,-31.15,  103.69,-33.11,  100.78,-34.70,  97.63,-35.83,  94.29,-36.49,  90.85,-36.74,  87.41,-36.68,  84.05,-36.48,  80.85,-36.31,  77.82,-36.19,  74.85,-36.04,  71.83,-35.76,  68.71,-35.27,  65.51,-34.50,  62.26,-33.46,  59.03,-32.20,  55.86,-30.78,  52.77,-29.27,  49.74,-27.73,  46.76,-26.20,  43.78,-24.69,  40.80,
-17.65,  121.20,-19.85,  118.27,-22.05,  115.38,-24.27,  112.58,-26.52,  109.88,-28.76,  107.24,-30.91,  104.53,-32.84,  101.64,-34.41,  98.50,-35.55,  95.16,-36.24,  91.71,-36.51,  88.23,-36.46,  84.82,-36.25,  81.56,-36.05,  78.45,-35.91,  75.42,-35.77,  72.35,-35.53,  69.17,-35.07,  65.90,-34.34,  62.60,-33.33,  59.31,-32.09,  56.09,-30.67,  52.96,-29.17,  49.89,-27.64,  46.86,-26.14,  43.83,-24.65,  40.79,
-17.67,  121.85,-19.89,  118.97,-22.11,  116.14,-24.33,  113.40,-26.55,  110.76,-28.74,  108.17,-30.86,  105.50,-32.77,  102.62,-34.36,  99.49,-35.54,  96.12,-36.26,  92.63,-36.55,  89.10,-36.50,  85.65,-36.24,  82.34,-35.96,  79.20,-35.75,  76.13,-35.57,  73.01,-35.32,  69.78,-34.89,  66.47,-34.18,  63.12,-33.19,  59.79,-31.95,  56.54,-30.52,  53.37,-29.00,  50.27,-27.46,  47.19,-25.95,  44.11,-24.46,  41.01,
-17.50,  122.44,-19.75,  119.59,-22.00,  116.78,-24.25,  114.06,-26.49,  111.44,-28.70,  108.86,-30.81,  106.19,-32.73,  103.32,-34.35,  100.17,-35.55,  96.80,-36.31,  93.29,-36.62,  89.74,-36.57,  86.28,-36.29,  82.98,-35.94,  79.85,-35.65,  76.79,-35.43,  73.68,-35.16,  70.46,-34.73,  67.13,-34.06,  63.77,-33.10,  60.43,-31.87,  57.15,-30.43,  53.96,-28.89,  50.83,-27.34,  47.72,-25.81,  44.58,-24.32,  41.43,
-17.09,  122.90,-19.38,  120.07,-21.68,  117.28,-23.97,  114.55,-26.25,  111.92,-28.48,  109.32,-30.60,  106.64,-32.52,  103.75,-34.14,  100.61,-35.36,  97.25,-36.15,  93.75,-36.50,  90.21,-36.46,  86.76,-36.16,  83.47,-35.77,  80.35,-35.43,  77.31,-35.16,  74.22,-34.87,  71.01,-34.47,  67.70,-33.83,  64.34,-32.92,  60.99,-31.72,  57.71,-30.30,  54.50,-28.78,  51.34,-27.24,  48.18,-25.74,  44.99,-24.29,  41.77,
-16.57,  123.13,-18.88,  120.32,-21.20,  117.54,-23.50,  114.82,-25.77,  112.19,-27.98,  109.58,-30.08,  106.89,-32.00,  104.01,-33.64,  100.90,-34.91,  97.56,-35.75,  94.08,-36.15,  90.56,-36.15,  87.10,-35.86,  83.80,-35.46,  80.67,-35.11,  77.60,-34.84,  74.49,-34.57,  71.26,-34.19,  67.93,-33.59,  64.56,-32.70,  61.21,-31.53,  57.91,-30.11,  54.69,-28.59,  51.52,-27.08,  48.33,-25.63,  45.10,-24.22,  41.82,
-16.07,  123.11,-18.38,  120.30,-20.68,  117.53,-22.96,  114.81,-25.20,  112.17,-27.37,  109.57,-29.44,  106.89,-31.35,  104.04,-33.00,  100.96,-34.30,  97.66,-35.18,  94.20,-35.63,  90.69,-35.67,  87.22,-35.42,  83.88,-35.04,  80.69,-34.71,  77.56,-34.47,  74.39,-34.23,  71.13,-33.88,  67.77,-33.29,  64.39,-32.41,  61.02,-31.21,  57.72,-29.79,  54.50,-28.26,  51.31,-26.77,  48.09,-25.35,  44.82,-23.99,  41.51,
