FName=SIMONE
LName=LEGRAND
ID=LEGRASI#68152
Exam.Date=25_04_2012
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 64 Left Marker Time=0.063000 Right Marker Time=1.039000 ES Time=0.567000
Num Frames:  Knots:
        67       29
-25.29,  116.40,-24.19,  114.44,-23.08,  112.44,-21.99,  110.35,-20.94,  108.13,-19.99,  105.75,-19.20,  103.24,-18.65,  100.64,-18.35,  98.03,-18.28,  95.45,-18.40,  92.94,-18.67,  90.45,-19.13,  87.93,-19.92,  85.36,-21.11,  82.80,-22.70,  80.32,-24.48,  77.93,-26.12,  75.50,-27.37,  72.92,-28.13,  70.22,-28.39,  67.50,-28.20,  64.80,-27.63,  62.13,-26.72,  59.49,-25.51,  56.86,-24.06,  54.19,-22.42,  51.49,-20.66,  48.76,-18.85,  46.00,
-24.88,  117.47,-23.87,  115.41,-22.86,  113.31,-21.86,  111.13,-20.88,  108.81,-19.98,  106.34,-19.25,  103.76,-18.75,  101.09,-18.50,  98.43,-18.49,  95.81,-18.67,  93.26,-19.00,  90.75,-19.51,  88.22,-20.32,  85.67,-21.52,  83.16,-23.12,  80.74,-24.92,  78.38,-26.63,  75.92,-27.94,  73.27,-28.75,  70.48,-29.03,  67.67,-28.85,  64.89,-28.25,  62.16,-27.31,  59.48,-26.07,  56.82,-24.58,  54.16,-22.90,  51.47,-21.09,  48.76,-19.24,  46.03,
-24.81,  118.29,-23.85,  116.11,-22.89,  113.90,-21.93,  111.59,-20.98,  109.16,-20.12,  106.58,-19.43,  103.90,-18.98,  101.16,-18.78,  98.43,-18.83,  95.76,-19.07,  93.16,-19.44,  90.62,-20.00,  88.10,-20.84,  85.58,-22.07,  83.13,-23.68,  80.77,-25.49,  78.43,-27.20,  75.93,-28.51,  73.20,-29.30,  70.35,-29.56,  67.48,-29.35,  64.66,-28.74,  61.91,-27.79,  59.23,-26.55,  56.58,-25.07,  53.93,-23.40,  51.27,-21.62,  48.59,-19.78,  45.89,
-24.85,  118.79,-23.93,  116.52,-23.01,  114.20,-22.07,  111.79,-21.15,  109.26,-20.33,  106.59,-19.67,  103.83,-19.26,  101.03,-19.12,  98.24,-19.22,  95.53,-19.50,  92.91,-19.91,  90.36,-20.49,  87.84,-21.36,  85.38,-22.61,  83.00,-24.23,  80.70,-26.03,  78.36,-27.71,  75.81,-28.98,  73.03,-29.72,  70.13,-29.94,  67.25,-29.70,  64.43,-29.08,  61.69,-28.13,  59.02,-26.90,  56.40,-25.45,  53.79,-23.81,  51.17,-22.05,  48.52,-20.24,  45.86,
-24.88,  118.87,-23.98,  116.57,-23.06,  114.22,-22.13,  111.78,-21.22,  109.21,-20.41,  106.51,-19.77,  103.72,-19.38,  100.89,-19.26,  98.09,-19.39,  95.37,-19.69,  92.74,-20.12,  90.19,-20.72,  87.69,-21.60,  85.26,-22.86,  82.92,-24.48,  80.66,-26.27,  78.34,-27.93,  75.79,-29.19,  72.99,-29.91,  70.10,-30.11,  67.22,-29.87,  64.42,-29.26,  61.71,-28.33,  59.07,-27.14,  56.47,-25.71,  53.89,-24.10,  51.30,-22.37,  48.69,-20.59,  46.06,
-24.62,  118.41,-23.71,  116.17,-22.79,  113.88,-21.85,  111.49,-20.93,  108.97,-20.11,  106.30,-19.47,  103.53,-19.08,  100.72,-18.97,  97.94,-19.09,  95.23,-19.40,  92.62,-19.83,  90.09,-20.43,  87.60,-21.32,  85.16,-22.60,  82.81,-24.23,  80.57,-26.01,  78.29,-27.68,  75.80,-28.94,  73.08,-29.69,  70.25,-29.93,  67.43,-29.74,  64.69,-29.19,  62.02,-28.33,  59.41,-27.20,  56.84,-25.83,  54.28,-24.27,  51.71,-22.59,  49.11,-20.85,  46.50,
-23.89,  117.54,-22.96,  115.44,-22.02,  113.29,-21.07,  111.02,-20.14,  108.60,-19.32,  106.02,-18.67,  103.31,-18.26,  100.55,-18.12,  97.80,-18.22,  95.12,-18.50,  92.56,-18.91,  90.07,-19.49,  87.57,-20.37,  85.07,-21.66,  82.63,-23.30,  80.33,-25.10,  78.11,-26.77,  75.76,-28.07,  73.21,-28.89,  70.54,-29.24,  67.86,-29.17,  65.21,-28.75,  62.60,-28.02,  60.02,-27.01,  57.46,-25.76,  54.88,-24.30,  52.28,-22.69,  49.65,-21.02,  47.00,
-23.02,  116.61,-22.07,  114.69,-21.10,  112.71,-20.12,  110.59,-19.17,  108.30,-18.32,  105.82,-17.62,  103.19,-17.16,  100.48,-16.96,  97.77,-17.00,  95.14,-17.21,  92.62,-17.55,  90.17,-18.06,  87.66,-18.89,  85.03,-20.16,  82.40,-21.82,  79.96,-23.63,  77.73,-25.31,  75.53,-26.64,  73.22,-27.55,  70.80,-28.03,  68.32,-28.12,  65.81,-27.88,  63.29,-27.34,  60.75,-26.50,  58.18,-25.40,  55.56,-24.07,  52.90,-22.58,  50.19,-21.02,  47.45,
-22.49,  115.99,-21.50,  114.21,-20.50,  112.35,-19.49,  110.35,-18.50,  108.15,-17.60,  105.74,-16.85,  103.17,-16.32,  100.50,-16.04,  97.81,-15.99,  95.20,-16.12,  92.71,-16.37,  90.28,-16.79,  87.75,-17.53,  85.00,-18.76,  82.17,-20.43,  79.56,-22.23,  77.26,-23.88,  75.16,-25.20,  73.06,-26.14,  70.87,-26.70,  68.60,-26.91,  66.25,-26.81,  63.84,-26.41,  61.37,-25.72,  58.82,-24.76,  56.19,-23.55,  53.49,-22.15,  50.72,-20.66,  47.90,
-22.57,  115.89,-21.58,  114.13,-20.56,  112.29,-19.53,  110.29,-18.51,  108.10,-17.58,  105.70,-16.81,  103.14,-16.24,  100.46,-15.93,  97.76,-15.84,  95.13,-15.92,  92.63,-16.12,  90.20,-16.47,  87.65,-17.16,  84.85,-18.35,  81.94,-20.00,  79.25,-21.78,  76.93,-23.37,  74.85,-24.62,  72.82,-25.50,  70.74,-26.03,  68.57,-26.24,  66.33,-26.16,  64.02,-25.79,  61.62,-25.14,  59.14,-24.21,  56.56,-23.03,  53.89,-21.65,  51.13,-20.18,  48.31,
-23.21,  116.05,-22.23,  114.22,-21.22,  112.32,-20.20,  110.26,-19.19,  108.01,-18.27,  105.57,-17.52,  102.97,-16.98,  100.26,-16.69,  97.52,-16.63,  94.84,-16.73,  92.28,-16.94,  89.80,-17.32,  87.25,-18.03,  84.49,-19.27,  81.69,-20.94,  79.09,-22.70,  76.80,-24.22,  74.68,-25.39,  72.58,-26.16,  70.44,-26.59,  68.26,-26.72,  66.05,-26.56,  63.78,-26.14,  61.46,-25.45,  59.06,-24.49,  56.57,-23.29,  54.01,-21.89,  51.36,-20.39,  48.64,
-24.15,  116.23,-23.19,  114.32,-22.21,  112.32,-21.19,  110.18,-20.20,  107.86,-19.30,  105.36,-18.58,  102.72,-18.10,  99.97,-17.87,  97.18,-17.87,  94.43,-18.03,  91.78,-18.32,  89.23,-18.79,  86.70,-19.61,  84.08,-20.95,  81.49,-22.67,  79.06,-24.43,  76.78,-25.92,  74.54,-27.02,  72.29,-27.70,  70.03,-28.02,  67.79,-28.05,  65.56,-27.81,  63.32,-27.31,  61.05,-26.56,  58.72,-25.56,  56.32,-24.33,  53.87,-22.91,  51.36,-21.38,  48.80,
