FName=RENE
LName=CAMERLYNCK
ID=CAMERRE#15138
Exam.Date=13_10_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 55 Left Marker Time=0.072000 Right Marker Time=1.190000 ES Time=0.559000
Num Frames:  Knots:
        77       27
-16.42,  133.99,-17.04,  130.69,-17.68,  127.39,-18.34,  124.07,-19.04,  120.75,-19.80,  117.42,-20.62,  114.09,-21.50,  110.77,-22.42,  107.46,-23.35,  104.12,-24.29,  100.75,-25.24,  97.34,-26.25,  93.93,-27.36,  90.54,-28.59,  87.17,-29.91,  83.83,-31.26,  80.48,-32.55,  77.10,-33.66,  73.68,-34.52,  70.20,-35.07,  66.67,-35.29,  63.12,-35.17,  59.57,-34.73,  56.06,-34.05,  52.63,-33.19,  49.25,-32.25,  45.92,
-16.23,  134.11,-16.86,  130.82,-17.50,  127.52,-18.17,  124.20,-18.87,  120.87,-19.62,  117.54,-20.44,  114.21,-21.32,  110.88,-22.23,  107.56,-23.17,  104.21,-24.11,  100.83,-25.07,  97.42,-26.09,  93.99,-27.20,  90.58,-28.43,  87.20,-29.76,  83.84,-31.12,  80.48,-32.40,  77.09,-33.53,  73.66,-34.39,  70.17,-34.95,  66.64,-35.16,  63.08,-35.04,  59.52,-34.61,  56.01,-33.92,  52.57,-33.06,  49.19,-32.12,  45.86,
-16.15,  134.13,-16.79,  130.84,-17.44,  127.54,-18.11,  124.23,-18.82,  120.90,-19.57,  117.56,-20.38,  114.23,-21.24,  110.91,-22.16,  107.58,-23.10,  104.23,-24.04,  100.84,-25.01,  97.41,-26.04,  93.98,-27.16,  90.56,-28.41,  87.17,-29.74,  83.82,-31.10,  80.46,-32.39,  77.08,-33.50,  73.66,-34.37,  70.18,-34.92,  66.65,-35.13,  63.10,-35.00,  59.55,-34.56,  56.03,-33.87,  52.58,-33.00,  49.20,-32.04,  45.85,
-16.05,  134.14,-16.69,  130.86,-17.35,  127.57,-18.02,  124.25,-18.73,  120.93,-19.48,  117.59,-20.30,  114.25,-21.17,  110.93,-22.10,  107.59,-23.05,  104.24,-24.02,  100.84,-25.01,  97.40,-26.05,  93.96,-27.19,  90.54,-28.45,  87.16,-29.79,  83.81,-31.15,  80.46,-32.44,  77.09,-33.55,  73.67,-34.41,  70.18,-34.95,  66.64,-35.15,  63.07,-35.00,  59.49,-34.53,  55.95,-33.80,  52.46,-32.88,  49.05,-31.88,  45.67,
-15.87,  134.13,-16.52,  130.86,-17.18,  127.57,-17.85,  124.27,-18.57,  120.94,-19.33,  117.60,-20.16,  114.27,-21.06,  110.94,-22.01,  107.61,-22.98,  104.25,-23.97,  100.85,-24.98,  97.42,-26.03,  93.99,-27.18,  90.58,-28.44,  87.21,-29.79,  83.86,-31.16,  80.51,-32.46,  77.12,-33.57,  73.67,-34.43,  70.14,-34.96,  66.55,-35.13,  62.91,-34.93,  59.27,-34.41,  55.66,-33.62,  52.12,-32.64,  48.65,-31.58,  45.22,
-15.77,  134.04,-16.42,  130.78,-17.08,  127.50,-17.76,  124.19,-18.48,  120.87,-19.25,  117.53,-20.09,  114.20,-21.00,  110.87,-21.96,  107.54,-22.95,  104.19,-23.95,  100.79,-24.96,  97.36,-26.02,  93.93,-27.17,  90.53,-28.44,  87.16,-29.79,  83.81,-31.16,  80.47,-32.46,  77.08,-33.58,  73.62,-34.43,  70.08,-34.95,  66.46,-35.11,  62.80,-34.89,  59.13,-34.35,  55.49,-33.52,  51.92,-32.51,  48.41,-31.42,  44.96,
-15.74,  133.91,-16.39,  130.64,-17.05,  127.36,-17.73,  124.05,-18.45,  120.72,-19.23,  117.38,-20.07,  114.04,-20.98,  110.70,-21.95,  107.37,-22.94,  104.02,-23.94,  100.62,-24.95,  97.19,-26.01,  93.76,-27.17,  90.35,-28.44,  86.98,-29.80,  83.64,-31.17,  80.30,-32.46,  76.91,-33.57,  73.45,-34.41,  69.91,-34.91,  66.30,-35.05,  62.64,-34.82,  58.97,-34.25,  55.33,-33.42,  51.76,-32.40,  48.26,-31.29,  44.80,
-15.70,  133.79,-16.35,  130.51,-17.00,  127.21,-17.67,  123.88,-18.38,  120.54,-19.16,  117.18,-20.00,  113.82,-20.91,  110.48,-21.87,  107.14,-22.86,  103.77,-23.86,  100.37,-24.87,  96.94,-25.95,  93.51,-27.11,  90.10,-28.40,  86.74,-29.76,  83.41,-31.13,  80.07,-32.42,  76.70,-33.52,  73.26,-34.35,  69.74,-34.85,  66.14,-34.98,  62.50,-34.75,  58.85,-34.19,  55.23,-33.37,  51.67,-32.36,  48.18,-31.26,  44.73,
-15.57,  133.73,-16.19,  130.43,-16.82,  127.11,-17.47,  123.76,-18.17,  120.38,-18.93,  117.00,-19.76,  113.62,-20.66,  110.26,-21.62,  106.90,-22.60,  103.54,-23.60,  100.13,-24.61,  96.70,-25.69,  93.26,-26.88,  89.86,-28.17,  86.50,-29.55,  83.19,-30.94,  79.87,-32.24,  76.53,-33.36,  73.12,-34.20,  69.63,-34.72,  66.06,-34.87,  62.44,-34.67,  58.81,-34.13,  55.20,-33.34,  51.64,-32.35,  48.15,-31.29,  44.70,
-15.43,  133.70,-16.02,  130.37,-16.61,  127.03,-17.23,  123.66,-17.89,  120.26,-18.62,  116.84,-19.43,  113.44,-20.32,  110.05,-21.26,  106.68,-22.23,  103.31,-23.22,  99.90,-24.24,  96.47,-25.33,  93.04,-26.53,  89.64,-27.85,  86.29,-29.25,  82.99,-30.66,  79.70,-31.99,  76.39,-33.13,  73.02,-34.01,  69.57,-34.55,  66.03,-34.75,  62.44,-34.59,  58.81,-34.10,  55.20,-33.35,  51.64,-32.41,  48.13,-31.39,  44.67,
